BMS-ID,AreaNum,OwnerCode,LocationID,,ID,X,Y,AMGX,AMGY,GrpNum,DetNum,Zone,ExitDist,RegionID,Suburb,EnableLogging,VersionNumber,Comment,ApplyThreshHold,ThreshHold,ArrivalLagTime,st1,st2,st3,typ,mnt,sub,lin,ind,con,dwg,cto,cmn,lmn,dmn,atf,ccd,pri,seq,link,vid_site,at,atd,volocc,at_st,at_fi,lcmVers,IntGrpNo,Approaches,Patching,Cost
10065,B0065,B,63,#N/A,63,153.036774,-27.45433,503631,6963235,NULL,NULL,NULL,0,1,VALLEY,Y,1249568143,No Skipping when Linked. Yneg auto intro peds  Pneg extends ped BCC Valley Hut,N,NULL,0,WICKHAM ST,EAST ST,NULL,1,B,0,12,30/03/1973,25,W768,,Y,Y,Y,Y,15/05/1996,,32,,N,,15/05/1996,Y,7:00:00,21:00:00,L,0,2,,1
10066,B0066,B,64,#N/A,64,153.032435,-27.458664,503202,6962755,NULL,NULL,NULL,0,1,VALLEY,Y,1249568143,BCC Valley Hut                         SCATS not STREAMS PILOT,N,NULL,0,WICKHAM ST,GIPPS ST,NULL,1,B,0,10,28/03/1973,25,S621,L,Y,Y,Y,Y,14/07/1996,,32,,Y,,14/07/1996,Y,7:00:00,21:00:00,L,0,3,,1
10067,B0067,B,65,#N/A,65,153.028207,-27.463539,502784,6962215,NULL,NULL,NULL,0,2,SPRINGHI,Y,1249568143,Second All Red B to C Phase BCC City MUX Ann/George                SCATS not STREAMS PILOT,N,NULL,0,TURBOT ST,WHARF ST,CREEK ST,1,B,2,43,12/12/1973,25,S&W617,L,Y,Y,Y,Y,20/01/2004,,31,,Y,Across Turbot Northern Side   REMAINING BUTTONS ??/??/??I,21/07/1987,Y,1:00:00,1:00:00,L,0,4,,1
10068,B0068,B,66,#N/A,66,153.022977,-27.467358,502267,6961792,NULL,NULL,NULL,0,2,CITY,Y,1249568143,INB stage works BCC City MUX Ann/George,N,NULL,0,TURBOT ST,ALBERT ST,ROMA ST,1,B,2,18,12/04/1974,25,W729,L,Y,Y,Y,Y,7/04/1997,,12,,N,Across Turbot only,1/09/1986,Y,7:00:00,21:00:00,L,0,3,,1
10069,B0069,B,67,#N/A,67,153.038767,-27.442394,503828,6964557,NULL,NULL,NULL,0,6,BOWENHIL,Y,1249568143,BCC Abbot Hut,N,NULL,0,ABBOTSFORD RD,EDMONDSTONE RD,MAYNE RD,1,B,0,9,26/11/1981,25,S&W373/,L,Y,Y,Y,Y,6/04/2001,,32,,N,Across Edmondstone only,18/03/1987,Y,7:00:00,21:00:00,L,0,5,,1
10070,B0070,B,68,#N/A,68,153.031009,-27.438052,503061,6965038,NULL,NULL,NULL,0,3,WINDSOR,Y,1249568143,BCC Fibre Lutwyche Hut - Hut Ring South  SCATS not STREAMS PILO,N,NULL,0,LUTWYCHE RD,NEWMARKET RD,NULL,1,B,2,6,18/12/1963,27,S533/3,L,Y,Y,Y,Y,7/03/2009,,8,,Y,All,2/02/1993,Y,7:00:00,21:00:00,L,3,3,,1
10071,B0071,B,69,#N/A,69,153.020064,-27.467042,501980,6961827,NULL,NULL,NULL,0,7,CITY,Y,1249568143,Detector data changed 3/10/05 CG BCC City MUX Ann/George,N,NULL,0,ROMA ST,GEORGE ST,HERSCHELL ST,1,B,0,53,15/04/1974,26,S668/2,L,Y,Y,Y,Y,19/06/2005,Y,32,,N,Across George only 1/9/86 Herschell Sth. 1/11/89,1/09/1986,Y,0:00:00,0:00:00,L,0,7,1005/36-R2/8,1
10072,B0072,B,70,#N/A,70,153.021338,-27.46864,502105,6961651,NULL,NULL,NULL,0,2,CITY,Y,1249568143,Last timing change 18/03/04  B phase start 6 seconds earlier BCC City MUX Ann/George                SCATS not STREAMS PILOT,N,NULL,0,TURBOT ST,GEORGE ST,NULL,1,B,2,10,12/04/1974,25,W697,L,Y,Y,Y,Y,12/06/1996,,6,,Y,Across Turbot Northern Side  3/9/91 AT across George St,1/09/1986,Y,7:00:00,21:00:00,L,0,2,,1
10073,B0073,B,71,#N/A,71,153.018799,-27.466555,501855,6961881,NULL,NULL,NULL,0,7,CITY,Y,1249568143,BCC City MUX Ann/George,N,NULL,0,ROMA ST,MAKERSTON ST,NULL,1,B,0,52,20/09/1982,25,S573/2,L,Y,Y,Y,Y,7/05/1997,Y,32,,N,Across Roma & Makerston,10/08/1988,Y,0:00:00,0:00:00,L,0,3,1005/31-R2/7,1
10074,B0074,B,72,#N/A,72,153.024798,-27.465941,502447,6961949,NULL,NULL,NULL,0,2,CITY,Y,1249568143,3 Sec all reds BCC City MUX Ann/George                SCATS not STREAMS PILOT,N,NULL,0,TURBOT ST,EDWARD ST,NULL,1,B,2,28,14/11/1974,25,S794/2,L,Y,Y,Y,Y,3/06/1997,,18,,Y,Across Turbot Northern Side  REMAINING 19/06/92,1/09/1986,Y,7:00:00,21:00:00,L,0,2,,1
10075,B0075,B,73,#N/A,73,153.024272,-27.462682,502395,6962310,NULL,NULL,NULL,0,7,SPRINGHI,Y,1249568143,BCC Ithaca Mux,N,NULL,0,LEICHHARDT ST,UPPER EDWARD ST,NULL,1,B,0,23,3/11/1975,14,W801,L,Y,Y,Y,Y,13/04/2003,,32,,N,Leichhardt Ped 3,25/10/1991,Y,7:00:00,21:00:00,L,0,4,1004/71-R1/4,1
10076,B0076,B,74,#N/A,74,153.044472,-27.387871,504392,6970596,NULL,NULL,NULL,0,3,WAVELL H,Y,1249568143,Newman Rd red for P2(7) walk across Hamilton Optus DSL - Was N7025858P,N,NULL,0,HAMILTON RD,NEWMAN RD,NULL,1,B,0,68,29/10/1976,27,S1213,L,Y,Y,Y,Y,17/07/2007,,32,,N,All,19/04/1990,Y,7:00:00,21:00:00,L,0,3,,1
10077,B0077,B,75,#N/A,75,153.03379,-27.45963,503336,6962648,NULL,NULL,NULL,0,1,VALLEY,Y,1249568143,No Skipping when Linked BCC Valley Hut                         SCATS not STREAMS PILOT,N,NULL,0,ANN ST,GIPPS ST,NULL,1,B,0,6,30/01/1973,25,S1494/2,L,Y,Y,Y,Y,30/03/2003,,32,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10078,B0078,B,76,#N/A,76,152.995767,-27.473678,499578,6961093,NULL,NULL,NULL,0,10,TOOWONG,Y,1249568143,BCC Milton Hut                         SCATS not STREAMS PILOT,N,NULL,0,MILTON RD,WEINHOLT ST,GRIMES ST,1,B,3,20,22/07/1976,25,S1214,,Y,Y,Y,Y,6/10/1997,,8,,Y,MILTON WEST & GRIMES,6/11/1989,Y,0:00:00,0:00:00,L,0,4,1002/2-R5/3,1
10079,B0079,B,77,#N/A,77,152.99252,-27.47617,499257,6960817,NULL,NULL,NULL,0,10,TOOWONG,Y,1249568143,3 second all red for A phase BCC Milton Hut,N,NULL,0,MILTON RD,PARK AVE,NULL,1,B,3,21,3/02/1977,25,W1215,Q,Y,Y,Y,,23/03/1999,,9,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,1001/41-R5/4,1
10080,B0080,B,78,#N/A,78,152.999813,-27.4706,499978,6961434,NULL,NULL,NULL,0,10,TOOWONG,Y,1249568143,BCC Milton Hut,N,NULL,0,MILTON RD,EAGLE TCE,TORWOOD ST,1,B,3,19,15/02/1977,25,S1217/3,L,Y,Y,Y,,20/06/1997,,7,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,1002/11-R5/2,1
10081,B0081,B,79,#N/A,79,153.038818,-27.455829,503833,6963069,NULL,NULL,NULL,0,1,VALLEY,Y,1249568143,BCC Valley Hut,N,NULL,0,McLACHLAN ST,JAMES ST,NULL,1,B,0,19,14/02/1975,14,611,L,Y,Y,Y,,12/02/2003,,32,,N,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10082,B0082,B,80,#N/A,80,153.035662,-27.455414,503521,6963115,NULL,NULL,NULL,0,1,VALLEY,Y,1249568143,BCC Valley Hut,N,NULL,0,WICKHAM ST,CONSTANCE ST,NULL,1,B,0,13,5/12/1974,14,W622,L,Y,Y,Y,Y,30/03/2003,,32,,N,,14/10/1996,Y,0:00:00,0:00:00,L,0,2,,1
10083,B0083,M,81,#N/A,81,153.029522,-27.446611,502914,6964090,NULL,NULL,NULL,0,3,NULL,Y,1249568143,"BOWEN BRIDGE RD, CAMPBELL ST, BUTTERFIELD ST",N,NULL,0,NULL,CAMPBELL ST,BUTTERFIELD ST,1,B,2,4,4/03/1977,25,S1271/4,,Y,Y,Y,Y,12/12/1997,,5,,Y,,18/06/1998,Y,6:00:00,22:30:00,L,3,6,,1
10084,B0084,B,82,#N/A,82,153.035652,-27.457788,503520,6962852,NULL,NULL,NULL,0,1,VALLEY,Y,1249568143,BCC Valley Hut,N,NULL,0,ANN ST,WARNER ST,NULL,1,B,0,20,21/07/1975,25,S1042,L,Y,Y,Y,Y,16/09/1997,,32,,N,,19/09/1997,Y,7:00:00,21:00:00,L,0,2,,1
10085,B0085,B,83,#N/A,83,153.017758,-27.467575,501752,6961768,NULL,NULL,NULL,0,2,CITY,Y,1249568143,BCC City MUX Ann/George                  SCATS not STREAMS PILO,N,NULL,0,NORTH QUAY,MAKERSTON ST,NULL,1,B,1,1,29/06/1977,25,W1827/2,L,Y,Y,Y,Y,26/06/1996,,1,,Y,,26/06/1996,Y,7:00:00,21:00:00,L,0,4,,1
10086,B0086,B,84,#N/A,84,153.003869,-27.469065,500379,6961604,NULL,NULL,NULL,0,10,MILTON,Y,1249568143,BCC Milton Hut                         SCATS not STREAMS PILOT,N,NULL,0,MILTON RD,BAROONA RD,PARK RD,1,B,3,18,6/06/1967,26,S779,L,Y,Y,Y,Y,17/10/2004,,5,,Y,All,6/08/1990,Y,7:00:00,21:00:00,L,0,4,1002/21-R5/1,1
10087,B0087,B,1403,#N/A,1403,153.005296,-27.473028,500520,6961165,NULL,NULL,NULL,0,10,MILTON,Y,1249568143,BCC Milton Hut  SCATS not STREAMS PILOT,N,NULL,0,CORONATION DVE,PARK RD,NULL,1,B,2,4,13/12/1967,25,S383/4,,Y,Y,Y,,11/07/2002,,3,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,6,501/11-R4/4,1
10088,B0088,B,1451,#N/A,1451,152.996698,-27.4824,499670,6960127,NULL,NULL,NULL,0,10,TOOWONG,Y,1249568143,BCC Milton Hut                         SCATS not STREAMS PILOT,N,NULL,0,CORONATION DVE,SYLVAN RD,NULL,1,B,2,7,29/06/1976,25,S1083/2,,Y,Y,Y,Y,30/01/2000,,7,,Y,,4/06/1997,Y,0:00:00,0:00:00,L,0,3,1008/33-R4/7,1
10089,B0089,B,87,#N/A,87,152.990022,-27.488133,499010,6959492,NULL,NULL,NULL,0,4,TOOWONG,Y,1249568143,BCC Indpilly Hut                       SCATS not STREAMS PILOT,N,NULL,0,MOGGILL RD,JEPHSON ST,HIGH ST,1,B,0,2,20/06/1967,25,S&W508,,Y,Y,Y,Y,2/11/2004,,32,,Y,,25/10/1996,Y,7:00:00,21:00:00,L,0,5,1001/11-R1/2,1
10090,B0090,B,88,#N/A,88,152.995969,-27.50099,499598,6958068,NULL,NULL,NULL,0,4,ST.LUCIA,Y,1249568143,N7028558P Indpilly Hut,N,NULL,0,HAWKEN DVE PED AT,IRONSIDES SS,NULL,2,B,0,33,21/07/1970,28,S328,,Y,Y,Y,,19/01/2009,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,A20-R3/3,1
10091,B0091,B,89,#N/A,89,152.98027,-27.492512,498046,6959007,NULL,NULL,NULL,0,4,TARINGA,Y,1249568143,BCC Indpilly Hut                       SCATS not STREAMS PILOT,N,NULL,0,MOGGILL RD PED AT,TARINGA SHOPS,NULL,2,B,0,5,30/05/1963,28,S530/2,L,Y,Y,Y,,27/03/2009,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,1,1001/41-R1/5,1
10092,B0092,B,90,#N/A,90,152.97583,-27.500213,497607,6958154,NULL,NULL,NULL,0,4,INDPILLY,Y,1249568143,STREAMS PILOT BCC Indpilly Hut,N,NULL,0,COONAN ST,BELGRAVE RD,ALLWOOD ST,1,B,3,9,24/09/1970,25,S322/3,,V,Y,N,,2/12/1998,,3,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,1002/1-R1/9,1
10093,B0093,B,91,#N/A,91,152.967333,-27.499726,496767,6958208,NULL,NULL,NULL,0,4,INDPILLY,Y,1249568143,YNEG used for special late start (12 sec) STREAMS PILOT BCC Indpilly Hut,N,NULL,0,MOGGILL RD,TARINGA PDE,WOODVILLE ST,1,B,1,16,20/11/1972,25,S343/3,,Y,Y,Y,,7/07/2005,,2,,Y,,0000-00-00,Y,9:15:00,7:00:00,L,0,5,501/16-R1/16,1
10094,B0094,B,92,#N/A,92,153.010201,-27.456687,501005,6962974,NULL,NULL,NULL,0,7,REDHILL,Y,1249568143,BCC Hale St Mux,N,NULL,0,MUSGRAVE RD PED AT,ST.BRIGIDS CONVENT,NULL,2,B,2,42,20/05/1963,25,S531/2,L,Y,Y,Y,,16/01/2002,,2,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,1007/1-R1/14,1
10095,B0095,B,93,#N/A,93,152.993886,-27.445374,499392,6964227,NULL,NULL,NULL,0,7,ASHGROVE,Y,1249568143,BCC Fibre Ashgrove Cent Mux SCATS not STREAMS PILOT,N,NULL,0,WATERWORKS RD,ASHGROVE AVE,NULL,1,B,5,57,30/04/1970,28,S&W353,L,Y,Y,Y,Y,30/06/2009,,8,,Y,All,14/05/1990,Y,6:30:00,21:30:00,L,0,3,,2
10096,B0096,B,94,#N/A,94,152.977388,-27.448949,497761,6963831,NULL,NULL,NULL,0,7,ASHGROVE,Y,1249568143,BCC Ashgrove West Mux SCATS not STREAMS PILOT,N,NULL,0,WATERWORKS RD,COOPERS CAMP RD,NULL,1,B,6,62,11/06/1970,25,S&W446,L,Y,Y,Y,Y,30/07/2003,,3,,Y,All,23/05/1990,Y,7:00:00,21:00:00,L,0,3,,1
10097,B0097,B,95,#N/A,95,153.030189,-27.442521,502980,6964543,NULL,NULL,NULL,0,3,WINDSOR,Y,1249568143,Rephase for CLEM7 opening ??/03/2010 SCATS not STREAMS PILOT BCC Lutwyche Hut,N,NULL,0,LUTWYCHE RD,NORTHEY ST,CLEM/ICB OFF RAMP,1,B,2,5,21/01/1964,25,S532,L,Y,Y,Y,,18/11/1996,,6,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,3,3,,1
10098,B0098,B,96,#N/A,96,153.031535,-27.435235,503113,6965350,NULL,NULL,NULL,0,3,WINDSOR,Y,1249568143,BCC Lutwyche Hut  SCATS not STREAMS PILOT,N,NULL,0,LUTWYCHE RD,EILDON ST,LEGEYT ST,1,B,2,7,8/08/1962,25,S&W534/,L,Y,Y,Y,,25/06/1998,,9,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,3,4,,1
10099,B0099,B,97,#N/A,97,153.031889,-27.433276,503148,6965567,NULL,NULL,NULL,0,3,WINDSOR,Y,1249568143,BCC Fibre Lutwyche Hut - Hut Ring South SCATS not STREAMS PILOT,N,NULL,0,LUTWYCHE RD,BOWEN ST,NULL,1,B,2,8,20/05/1963,25,S&W535,L,Y,Y,Y,,10/09/1998,,10,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,3,3,,1
10100,B0100,B,98,#N/A,98,153.033517,-27.424148,503309,6966578,NULL,NULL,NULL,0,3,LUTWYCHE,Y,1249568143,BCC Lutwyche Hut  SCATS not STREAMS PILOT,N,NULL,0,LUTWYCHE RD PED AT,CHAPEL ST,NULL,2,B,2,13,27/02/1959,28,S690/3,,Y,Y,Y,Y,11/01/2009,,16,,Y,Ped'n Crossing,27/09/1988,Y,7:00:00,21:00:00,L,4,2,,1
10101,B0101,B,99,#N/A,99,153.035803,-27.417999,503535,6967259,NULL,NULL,NULL,0,3,LUTWYCHE,Y,1249568143,RED LIGHT CAM on Lut Rd O/B.          SCATS not STREAMS PILOT BCC Lutwyche Hut. Airport Link construction switch 26/08/2009,N,NULL,0,LUTWYCHE RD,NORMAN ST,NORMAN AVE,1,B,2,16,28/02/1977,25,W616,L,Y,Y,Y,,5/06/1998,,19,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,4,4,,1
10102,B0102,B,100,#N/A,100,153.015704,-27.417458,501549,6967319,NULL,NULL,NULL,0,3,STAFFORD,Y,1249568143,BCC Grange Mux,N,NULL,0,WEBSTER RD,WOLVERHAMPTON ST,BILLABONG ST,1,B,4,33,5/12/1985,25,W1899,,Y,Y,Y,Y,5/09/1996,,4,,N,,6/09/1996,Y,7:00:00,21:00:00,L,0,4,,1
10103,B0103,B,759,#N/A,759,152.991488,-27.450132,499155,6963700,NULL,NULL,NULL,0,7,RED HILL,Y,1249568143,Optus DSL - was N7011085P,N,NULL,0,ARTHUR TCE,LUGG ST,NULL,1,B,0,46,17/05/1993,25,S&W2867,L,Y,Y,Y,,26/08/2005,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,A10-R3/6,1
10104,B0104,B,101,#N/A,101,153.009564,-27.435984,500942,6965267,NULL,NULL,NULL,0,3,NEWMARKE,Y,1249568143,Optus DSL - Was N7007040P             SCATS not STREAMS PILOT,N,NULL,0,NEWMARKET RD,BARADINE ST,NULL,1,B,3,28,30/05/1986,25,S1957/2,,Y,Y,Y,,17/04/1997,,7,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10105,B0105,B,6738,#N/A,6738,152.997375,-27.343749,499737,6975483,NULL,NULL,NULL,0,NULL,Bdgm Dow,Y,0,SCATS not STREAMS PILOT,N,NULL,0,BRIDGEMAN ROAD,BEAMS ROAD,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10106,B0106,B,102,#N/A,102,153.03727,-27.364587,503680,6973175,NULL,NULL,NULL,0,3,ZILLMERE,Y,1249568143,BCC Aspley Mux                        SCATS not STREAMS PILOT,N,NULL,0,MURPHY RD PED AT,ZILLMERE STATE SCHO,NULL,2,B,0,44,27/05/1963,28,S538/2,L,Y,Y,Y,,12/12/2008,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10107,B0107,B,103,#N/A,103,153.023705,-27.357156,502339,6973998,NULL,NULL,NULL,0,3,ASPLEY,Y,1249568143,Optus DSL - Was N7026713P             SCATS not STREAMS PILOT,N,NULL,0,ZILLMERE RD PED AT,ASPLEY STATE HIGH S,NULL,2,B,0,58,30/09/1969,28,S278/2,L,Y,Y,Y,,23/02/2009,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10108,B0108,B,104,#N/A,104,153.065947,-27.321042,506515,6977998,NULL,NULL,NULL,0,6,SANDGATE,Y,1249568143,BCC Sandgate Mux...ETHERNET           SCATS not STREAMS PILOT,N,NULL,0,RAINBOW ST,BARCLAY ST,NULL,1,B,0,55,20/05/1963,26,W539,L,Y,Y,Y,Y,29/11/2006,,32,,Y,All,18/06/1992,Y,7:00:00,21:00:00,L,0,3,,1
10109,B0109,B,770,#N/A,770,153.020469,-27.464451,502020,6962114,NULL,NULL,NULL,0,7,CITY,Y,1249568143,SCATS not STREAMS PILOT N7011174P Milton Hut (move to Milton Rd Mux) (new key unknown),N,NULL,0,WICKHAM TCE,ALBERT ST,NULL,1,B,0,32,19/09/1993,25,S&W663,L,Y,Y,Y,Y,31/08/2005,,32,,Y,,19/09/1993,Y,0:00:00,0:00:00,L,0,3,A11-R3/3,1
10110,B0110,B,106,#N/A,106,153.045979,-27.441103,504541,6964700,NULL,NULL,NULL,0,1,NEWSTEAD,Y,1249568143,Intersection turned on 11.55am 20/5/02 after ICB roadworks BCC Valley Hut                       SCATS not STREAMS PILOT,N,NULL,0,BREAKFAST CREEK RD,KINGSFORD SMITH DVE,AMY ST,1,B,0,30,29/03/1971,14,S376/2,L,Y,Y,Y,,20/05/2002,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10111,B0111,B,107,#N/A,107,153.04168,-27.430621,504116,6965861,NULL,NULL,NULL,0,6,ALBION,Y,1249568143,Doesn't Skip C phase when Linked BCC Abbot Hut,N,NULL,0,SANDGATE RD,ALBION OVERPASS,NULL,1,B,0,14,22/02/1971,25,S1/367/,L,Y,Y,Y,,5/05/1997,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10112,B0112,B,108,#N/A,108,153.045969,-27.427804,504540,6966173,NULL,NULL,NULL,0,6,ALBION,Y,1249568143,BCC Abbot Hut.VDSL2 Rack1-Port17.STREAMS PILOT,N,NULL,0,SANDGATE RD,BONNEY AVE,NULL,1,B,0,16,29/01/1963,25,S2590/2,,Y,Y,Y,,22/07/2001,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10113,B0113,B,109,#N/A,109,153.04869,-27.427859,504809,6966167,NULL,NULL,NULL,0,6,ALBION,Y,1249568143,BCC Abbot Hut.VDSL2 Rack1-Port14.STREAMS PILOT,N,NULL,0,SANDGATE RD,LAPRAIK ST,NULL,1,B,0,17,29/01/1963,25,S540/2,,Y,Y,Y,,24/10/2000,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10114,B0114,B,739,#N/A,739,153.07239,-27.427425,507152,6966215,NULL,NULL,NULL,0,6,ASCOT,Y,1249568143,YNEG used to control Advanced Flashing Warning Lights BCC Nudgee Rd Mux. Ped can either run in B ph or C ph never bot,N,NULL,0,NUDGEE RD PED AT,DOOMBEN HORSE XING,NULL,2,B,0,36,5/09/1961,25,S&W541,L,Y,Y,Y,,31/05/2005,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10115,B0115,B,111,#N/A,111,153.073361,-27.421466,507248,6966875,NULL,NULL,NULL,0,6,HENDRA,Y,1249568143,N7010479P Nudgee Rd Mux              SCATS not STREAMS PILOT,N,NULL,0,NUDGEE RD PED AT,HENDRA STATE SCHOOL,NULL,2,B,0,35,27/05/1963,25,542,Q,Y,Y,Y,,20/09/2004,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10116,B0116,B,112,#N/A,112,152.97586,-27.501937,497610,6957963,NULL,NULL,NULL,0,4,INDPILLY,Y,1249568143,STREAMS PILOT BCC Indpilly Hut                     SCATS not STREAMS PILOT,N,NULL,0,COONAN ST,WESTMINSTER ST,NULL,1,B,3,10,30/09/1970,25,S350/2,L,V,Y,N,Y,11/01/2005,,2,,Y,AT on all approaches,3/09/1991,Y,7:00:00,21:00:00,L,0,4,1002/11-R1/10,1
10117,B0117,B,113,#N/A,113,153.054405,-27.419462,505374,6967097,NULL,NULL,NULL,0,6,CLAYFIEL,Y,1249568143,BCC Abbot Hut VDSL2 Rack1-Port16.STREAMS PILOT,N,NULL,0,SANDGATE RD,WAGNER ST,BAYVIEW ST,1,B,0,20,4/12/1970,25,S412/2,,V,Y,N,Y,3/01/1996,,32,,Y,INSTALL ON ALL XINGS,27/08/1990,Y,7:00:00,21:00:00,L,0,4,,1
10118,B0118,B,114,#N/A,114,153.050572,-27.426477,504995,6966320,NULL,NULL,NULL,0,6,CLAYFIEL,Y,1249568143,BCC Abbot Hut VDSL2 Rack1-Port18.STREAMS PILOT,N,NULL,0,SANDGATE RD,ORIEL ST,NULL,1,B,0,18,16/12/1970,25,S414/4,L,Y,Y,Y,Y,9/01/1997,,32,,N,,10/01/1997,Y,7:00:00,21:00:00,L,0,3,,1
10119,B0119,B,115,#N/A,115,153.03994,-27.350222,503944,6974766,NULL,NULL,NULL,0,3,ZILLMERE,Y,1249568143,N7010931P Zillmere Mux,N,NULL,0,HANDFORD RD,BEAMS RD,NULL,1,B,0,48,4/05/1971,25,S1403/2,L,Y,Y,Y,,27/05/1996,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10120,B0120,B,116,#N/A,116,153.043046,-27.420455,504251,6966987,NULL,NULL,NULL,0,3,WOOLOOWI,Y,1249568143,N7005800P Lutwyche Hut,N,NULL,0,BRIDGE ST PED AT,WOOLOOWIN RAILWAY S,NULL,2,B,0,72,7/10/1970,14,S&W394,L,Y,Y,Y,Y,13/11/2002,,32,,N,,21/11/1996,Y,7:00:00,21:00:00,L,0,2,,1
10121,B0121,B,117,#N/A,117,153.046849,-27.374762,504627,6972048,NULL,NULL,NULL,0,3,GEEBUNG,Y,1249568143,N7015311P Zillmere Mux,N,NULL,0,NEWMAN RD PED AT,GEEBUNG STATE SCHOO,NULL,2,B,0,60,7/10/1970,28,W419,L,Y,Y,Y,,10/12/2008,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10122,B0122,B,118,#N/A,118,153.006287,-27.461779,500618,6962410,NULL,NULL,NULL,0,7,PADDINGT,Y,1249568143,Optus DSL  SCATS not STREAMS PILOT,N,NULL,0,GIVEN TCE,GUTHRIE ST,NULL,1,B,0,19,21/06/1988,25,S2242/2,,Y,Y,Y,Y,23/09/1997,,32,,Y,A/T Off Special Times,20/12/1996,Y,7:00:00,22:00:00,L,0,3,A5-R3/1,1
10123,B0123,B,119,#N/A,119,152.944139,-27.442331,494474,6964564,NULL,NULL,NULL,0,7,THE GAP,Y,1249568143,BCC Fibre Pammay St Mux            SCATS not STREAMS PILOT,N,NULL,0,SETTLEMENT RD PED A,GAP STATE SCHOOL,near BROMAR ST,2,B,6,13,24/09/1985,28,S2062/2,,Y,Y,Y,,5/05/2009,,10,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,2
10124,B0124,B,120,#N/A,120,153.039313,-27.387131,503882,6970678,NULL,NULL,NULL,0,3,CHERMSID,Y,1249568143,N7025843P Chermside Mux,N,NULL,0,HAMILTON RD PED AT,CORRIE ST,NULL,2,B,0,66,7/01/1971,25,W444,L,Y,Y,Y,,31/07/1995,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10125,B0125,B,121,#N/A,121,153.067171,-27.31688,506636,6978459,NULL,NULL,NULL,0,6,SANDGATE,Y,1249568143,3G test67 +61411764114,N,NULL,0,BRIGHTON RD PED AT,SACRED HEART CONVEN,NULL,2,B,0,53,10/03/1971,14,S&W1571,L,Y,Y,Y,Y,27/02/2003,,32,,N,,11/10/1996,Y,7:00:00,21:00:00,L,0,2,,1
10126,B0126,B,122,#N/A,122,153.058441,-27.403138,505773,6968905,NULL,NULL,NULL,0,6,NUNDAH,Y,1249568143,N7010477P Toombul Rd Mux,N,NULL,0,BUCKLAND ST,BAGE ST,NULL,1,B,0,46,2/04/1971,25,S&W432,L,Y,Y,Y,Y,22/10/2004,,32,,N,Exclusive Ped'n   4 units,4/08/1987,Y,7:00:00,21:00:00,L,0,4,,1
10127,B0127,B,123,#N/A,123,152.994138,-27.491934,499417,6959071,NULL,NULL,NULL,0,10,ST.LUCIA,Y,1249568143,BCC Milton Hut  SCATS not STREAMS PILOT,N,NULL,0,GAILEY RD,SIR FRED SCHONELL D,NULL,1,B,0,10,17/06/1971,25,S360/2,L,Y,Y,Y,,14/01/2002,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,1008/1-R4-10,1
10128,B0128,B,124,#N/A,124,152.989334,-27.478518,498942,6960557,NULL,NULL,NULL,0,10,TOOWONG,Y,1249568143,Pattern 4 additional morning peak pattern BCC Milton Hut                     SCATS not STREAMS PILOT,N,NULL,0,MILTON RD,CROYDON ST,MORLEY ST,1,B,3,22,15/05/1972,25,S436/2,,Y,Y,Y,,28/03/1999,,10,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,1001/31-R5/5,1
